,health_region,latitude,longitude,date_reported,count
4157,Interior,50.9405253201888,-119.73621864343201,2020/10/08 ,568
609,Calgary Zone,50.9884145086295,-114.283168450939,2020/10/08 ,9353
5219,Laval,45.6055642338925,-73.72452715273151,2020/10/08 ,7930
7660,Outaouais,46.52414991912029,-76.4334881951376,2020/10/08 ,1661
7441,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/10/08 ,5672
11627,Zone 1 (Moncton area),46.184103044737796,-64.8672842784594,2020/10/09 ,68
963,Central,51.6450568682895,-108.33024312662,2020/10/09 ,294
10862,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/10/09 ,743
9225,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/10/09 ,1126
8700,Renfrew County and District Health Unit,45.8063337130374,-77.7769517974534,2020/10/09 ,78
10279,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/10/09 ,22283
7661,Outaouais,46.52414991912029,-76.4334881951376,2020/10/09 ,1692
11942,Zone 5 (Campbellton area),47.73054812682611,-66.64221639227729,2020/10/09 ,66
1996,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/10/09 ,410
11283,Winnipeg,49.8947996853331,-97.1409755212858,2020/10/09 ,1306
5556,Mauricie,47.50931561703021,-73.5153947499276,2020/10/09 ,2863
8207,Prairie Mountain,50.839576188907394,-100.353320102507,2020/10/09 ,530
3202,Haldimand-Norfolk Health Unit,42.8544467138721,-80.178035377337,2020/10/09 ,490
4158,Interior,50.9405253201888,-119.73621864343201,2020/10/09 ,571
11545,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/10/09 ,5193
11122,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/10/09 ,2742
840,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/10/09 ,5735
10901,Western,48.872165149035595,-58.0892241920102,2020/10/09 ,7
8360,Regina,50.6313361657158,-103.859137797617,2020/10/09 ,204
2233,Edmonton Zone,53.5729702998736,-113.539688518144,2020/10/09 ,6511
3060,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/10/09 ,151
5220,Laval,45.6055642338925,-73.72452715273151,2020/10/09 ,8017
7104,Northern,56.9556933873242,-126.206054779952,2020/10/09 ,828
1779,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/10/09 ,2511
6518,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/10/09 ,1247
8825,Saguenay,49.8228588868887,-71.7419678071991,2020/10/09 ,538
7442,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/10/09 ,5760
6915,North Zone,56.806199045895994,-115.19080204304899,2020/10/09 ,1536
4526,Lambton Public Health,42.8862751323789,-82.098372496214,2020/10/09 ,357
4986,Laurentides,46.6452702894389,-74.9739693177174,2020/10/09 ,5315
9671,Southern Health,49.3727965122077,-97.1378524148177,2020/10/09 ,368
3811,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/10/09 ,1456
10521,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/10/09 ,3782
10656,Vancouver Island,49.6514791757386,-125.735773786798,2020/10/09 ,228
9819,Southwestern Public Health,42.9893301339841,-80.78600767813751,2020/10/09 ,286
2806,Fraser,49.50523412520022,-122.004814371323,2020/10/09 ,5355
1853,Eastern,47.2553871860295,-53.240179504025896,2020/10/09 ,251
2933,Gaspésie-Îles-de-la-Madeleine,48.6680106537864,-65.03054575716021,2020/10/09 ,538
2439,Estrie,45.427844381434,-71.8210439386672,2020/10/09 ,1988
6028,Montréal,45.5420718322781,-73.6056683339095,2020/10/09 ,36843
8611,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/10/09 ,1957
9343,South,49.8454465515808,-106.265915752673,2020/10/09 ,465
66,Abitibi-Témiscamingue,48.1519234761479,-77.5535779549168,2020/10/09 ,223
4746,Lanaudière,46.6393956254668,-73.9187307043287,2020/10/09 ,5676
5786,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/10/09 ,1014
7182,Northwestern Health Unit,51.4948088893784,-92.55345583253307,2020/10/09 ,69
7926,Peel Public Health,43.761613367985795,-79.8135709174832,2020/10/09 ,11049
8115,Porcupine Health Unit,51.853103224034,-83.5157764345347,2020/10/09 ,87
2553,Far North,57.203311469274595,-105.958652968581,2020/10/09 ,360
4258,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/10/09 ,206
610,Calgary Zone,50.9884145086295,-114.283168450939,2020/10/09 ,9428
8993,Saskatoon,52.0415603863704,-105.573529856825,2020/10/09 ,465
361,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/10/09 ,240
5362,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/10/09 ,408
6656,North,53.3299842627168,-107.914440412446,2020/10/09 ,270
202,Bas-Saint-Laurent,48.346700666623704,-68.0263261753884,2020/10/09 ,386
1464,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/10/09 ,1940
6271,Montérégie,45.4401754931661,-73.3255910933247,2020/10/09 ,12086
9547,South Zone,50.37274620695271,-111.19035661792299,2020/10/09 ,1949
3566,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/10/09 ,1631
1123,Central Zone,52.61788723717071,-111.77504425497,2020/10/09 ,735
6916,North Zone,56.806199045895994,-115.19080204304899,2020/10/10 ,1554
2807,Fraser,49.50523412520022,-122.004814371323,2020/10/10 ,5457
9672,Southern Health,49.3727965122077,-97.1378524148177,2020/10/10 ,374
9344,South,49.8454465515808,-106.265915752673,2020/10/10 ,467
8994,Saskatoon,52.0415603863704,-105.573529856825,2020/10/10 ,468
3812,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/10/10 ,1480
10522,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/10/10 ,3830
11897,Zone 4 - Central,44.888789395176794,-63.3485853415921,2020/10/10 ,914
362,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/10/10 ,245
841,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/10/10 ,5919
4987,Laurentides,46.6452702894389,-74.9739693177174,2020/10/10 ,5366
4527,Lambton Public Health,42.8862751323789,-82.098372496214,2020/10/10 ,358
6519,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/10/10 ,1249
8361,Regina,50.6313361657158,-103.859137797617,2020/10/10 ,207
2234,Edmonton Zone,53.5729702998736,-113.539688518144,2020/10/10 ,6633
7207,Nunavik,56.839990875432704,-71.7218230980366,2020/10/10 ,23
5363,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/10/10 ,409
7443,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/10/10 ,5823
4159,Interior,50.9405253201888,-119.73621864343201,2020/10/10 ,579
67,Abitibi-Témiscamingue,48.1519234761479,-77.5535779549168,2020/10/10 ,233
611,Calgary Zone,50.9884145086295,-114.283168450939,2020/10/10 ,9500
5787,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/10/10 ,1021
1780,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/10/10 ,2541
6272,Montérégie,45.4401754931661,-73.3255910933247,2020/10/10 ,12255
10902,Western,48.872165149035595,-58.0892241920102,2020/10/10 ,10
1465,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/10/10 ,2005
4259,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/10/10 ,215
8826,Saguenay,49.8228588868887,-71.7419678071991,2020/10/10 ,557
5221,Laval,45.6055642338925,-73.72452715273151,2020/10/10 ,8103
2440,Estrie,45.427844381434,-71.8210439386672,2020/10/10 ,2028
4747,Lanaudière,46.6393956254668,-73.9187307043287,2020/10/10 ,5719
10657,Vancouver Island,49.6514791757386,-125.735773786798,2020/10/10 ,231
6029,Montréal,45.5420718322781,-73.6056683339095,2020/10/10 ,37119
3203,Haldimand-Norfolk Health Unit,42.8544467138721,-80.178035377337,2020/10/10 ,491
9226,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/10/10 ,1137
203,Bas-Saint-Laurent,48.346700666623704,-68.0263261753884,2020/10/10 ,391
6657,North,53.3299842627168,-107.914440412446,2020/10/10 ,279
2934,Gaspésie-Îles-de-la-Madeleine,48.6680106537864,-65.03054575716021,2020/10/10 ,564
9548,South Zone,50.37274620695271,-111.19035661792299,2020/10/10 ,1969
11628,Zone 1 (Moncton area),46.184103044737796,-64.8672842784594,2020/10/10 ,80
6961,Northern,56.642750657595904,-97.0582392778615,2020/10/10 ,19
11761,Zone 3 (Fredericton area),46.183541366853895,-66.879655778533,2020/10/10 ,60
964,Central,51.6450568682895,-108.33024312662,2020/10/10 ,307
10863,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/10/10 ,751
5557,Mauricie,47.50931561703021,-73.5153947499276,2020/10/10 ,2932
7927,Peel Public Health,43.761613367985795,-79.8135709174832,2020/10/10 ,11203
7662,Outaouais,46.52414991912029,-76.4334881951376,2020/10/10 ,1745
11284,Winnipeg,49.8947996853331,-97.1409755212858,2020/10/10 ,1380
3891,Hastings and Prince Edward Counties Health Unit,44.63116713737609,-77.551860572946,2020/10/10 ,66
9820,Southwestern Public Health,42.9893301339841,-80.78600767813751,2020/10/10 ,288
11546,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/10/10 ,5279
1124,Central Zone,52.61788723717071,-111.77504425497,2020/10/10 ,755
3567,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/10/10 ,1655
1997,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/10/10 ,424
10280,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/10/10 ,22554
11943,Zone 5 (Campbellton area),47.73054812682611,-66.64221639227729,2020/10/10 ,73
8612,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/10/10 ,1970
8208,Prairie Mountain,50.839576188907394,-100.353320102507,2020/10/10 ,536
2554,Far North,57.203311469274595,-105.958652968581,2020/10/10 ,364
11123,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/10/10 ,2746
8362,Regina,50.6313361657158,-103.859137797617,2020/10/11 ,218
5558,Mauricie,47.50931561703021,-73.5153947499276,2020/10/11 ,2983
3568,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/10/11 ,1678
5222,Laval,45.6055642338925,-73.72452715273151,2020/10/11 ,8182
7105,Northern,56.9556933873242,-126.206054779952,2020/10/11 ,831
2235,Edmonton Zone,53.5729702998736,-113.539688518144,2020/10/11 ,6766
6273,Montérégie,45.4401754931661,-73.3255910933247,2020/10/11 ,12423
5364,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/10/11 ,413
2935,Gaspésie-Îles-de-la-Madeleine,48.6680106537864,-65.03054575716021,2020/10/11 ,582
4748,Lanaudière,46.6393956254668,-73.9187307043287,2020/10/11 ,5766
9345,South,49.8454465515808,-106.265915752673,2020/10/11 ,468
11547,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/10/11 ,5356
11124,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/10/11 ,2748
6917,North Zone,56.806199045895994,-115.19080204304899,2020/10/11 ,1564
9549,South Zone,50.37274620695271,-111.19035661792299,2020/10/11 ,1981
1125,Central Zone,52.61788723717071,-111.77504425497,2020/10/11 ,770
7928,Peel Public Health,43.761613367985795,-79.8135709174832,2020/10/11 ,11313
10017,Thunder Bay District Health Unit,52.3972470879767,-88.53140488204839,2020/10/11 ,110
11285,Winnipeg,49.8947996853331,-97.1409755212858,2020/10/11 ,1420
10281,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/10/11 ,22817
4988,Laurentides,46.6452702894389,-74.9739693177174,2020/10/11 ,5414
8269,Prince Edward Island,46.255707480729505,-63.1327337567033,2020/10/11 ,63
10658,Vancouver Island,49.6514791757386,-125.735773786798,2020/10/11 ,233
2441,Estrie,45.427844381434,-71.8210439386672,2020/10/11 ,2060
3813,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/10/11 ,1492
6658,North,53.3299842627168,-107.914440412446,2020/10/11 ,287
4160,Interior,50.9405253201888,-119.73621864343201,2020/10/11 ,593
204,Bas-Saint-Laurent,48.346700666623704,-68.0263261753884,2020/10/11 ,398
4528,Lambton Public Health,42.8862751323789,-82.098372496214,2020/10/11 ,360
7663,Outaouais,46.52414991912029,-76.4334881951376,2020/10/11 ,1776
1466,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/10/11 ,2068
6030,Montréal,45.5420718322781,-73.6056683339095,2020/10/11 ,37348
842,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/10/11 ,6072
9821,Southwestern Public Health,42.9893301339841,-80.78600767813751,2020/10/11 ,293
2808,Fraser,49.50523412520022,-122.004814371323,2020/10/11 ,5536
1274,Chatham-Kent Health Unit,42.4192532527263,-82.12808769432559,2020/10/11 ,374
10864,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/10/11 ,757
8209,Prairie Mountain,50.839576188907394,-100.353320102507,2020/10/11 ,538
6520,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/10/11 ,1254
8827,Saguenay,49.8228588868887,-71.7419678071991,2020/10/11 ,571
9673,Southern Health,49.3727965122077,-97.1378524148177,2020/10/11 ,381
1998,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/10/11 ,429
9227,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/10/11 ,1148
5788,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/10/11 ,1028
11629,Zone 1 (Moncton area),46.184103044737796,-64.8672842784594,2020/10/11 ,84
363,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/10/11 ,253
1781,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/10/11 ,2565
4260,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/10/11 ,220
8995,Saskatoon,52.0415603863704,-105.573529856825,2020/10/11 ,469
11944,Zone 5 (Campbellton area),47.73054812682611,-66.64221639227729,2020/10/11 ,83
7183,Northwestern Health Unit,51.4948088893784,-92.55345583253307,2020/10/11 ,70
612,Calgary Zone,50.9884145086295,-114.283168450939,2020/10/11 ,9577
1553,Côte-Nord,51.39349076156011,-66.82563970854089,2020/10/11 ,160
8613,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/10/11 ,1978
4374,"Kingston, Frontenac and Lennox & Addington Public Health",44.6767544337525,-76.8842542359787,2020/10/11 ,168
2555,Far North,57.203311469274595,-105.958652968581,2020/10/11 ,367
8116,Porcupine Health Unit,51.853103224034,-83.5157764345347,2020/10/11 ,89
10523,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/10/11 ,3862
7444,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/10/11 ,5888
9674,Southern Health,49.3727965122077,-97.1378524148177,2020/10/12 ,390
5365,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/10/12 ,417
965,Central,51.6450568682895,-108.33024312662,2020/10/12 ,311
11945,Zone 5 (Campbellton area),47.73054812682611,-66.64221639227729,2020/10/12 ,86
8828,Saguenay,49.8228588868887,-71.7419678071991,2020/10/12 ,597
9822,Southwestern Public Health,42.9893301339841,-80.78600767813751,2020/10/12 ,294
1126,Central Zone,52.61788723717071,-111.77504425497,2020/10/12 ,786
8996,Saskatoon,52.0415603863704,-105.573529856825,2020/10/12 ,482
2556,Far North,57.203311469274595,-105.958652968581,2020/10/12 ,368
10282,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/10/12 ,23062
205,Bas-Saint-Laurent,48.346700666623704,-68.0263261753884,2020/10/12 ,402
11630,Zone 1 (Moncton area),46.184103044737796,-64.8672842784594,2020/10/12 ,87
7929,Peel Public Health,43.761613367985795,-79.8135709174832,2020/10/12 ,11468
4749,Lanaudière,46.6393956254668,-73.9187307043287,2020/10/12 ,5798
1554,Côte-Nord,51.39349076156011,-66.82563970854089,2020/10/12 ,161
4375,"Kingston, Frontenac and Lennox & Addington Public Health",44.6767544337525,-76.8842542359787,2020/10/12 ,169
5559,Mauricie,47.50931561703021,-73.5153947499276,2020/10/12 ,3039
9550,South Zone,50.37274620695271,-111.19035661792299,2020/10/12 ,1997
3569,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/10/12 ,1693
7664,Outaouais,46.52414991912029,-76.4334881951376,2020/10/12 ,1799
843,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/10/12 ,6167
6031,Montréal,45.5420718322781,-73.6056683339095,2020/10/12 ,37620
9346,South,49.8454465515808,-106.265915752673,2020/10/12 ,470
1467,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/10/12 ,2149
10865,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/10/12 ,762
7445,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/10/12 ,5950
3892,Hastings and Prince Edward Counties Health Unit,44.63116713737609,-77.551860572946,2020/10/12 ,69
888,Central,48.721969815599,-55.709651822136095,2020/10/12 ,15
11125,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/10/12 ,2753
8210,Prairie Mountain,50.839576188907394,-100.353320102507,2020/10/12 ,540
6918,North Zone,56.806199045895994,-115.19080204304899,2020/10/12 ,1573
3814,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/10/12 ,1515
6274,Montérégie,45.4401754931661,-73.3255910933247,2020/10/12 ,12542
4529,Lambton Public Health,42.8862751323789,-82.098372496214,2020/10/12 ,362
7106,Northern,56.9556933873242,-126.206054779952,2020/10/12 ,833
4261,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/10/12 ,225
4989,Laurentides,46.6452702894389,-74.9739693177174,2020/10/12 ,5450
8614,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/10/12 ,1993
6659,North,53.3299842627168,-107.914440412446,2020/10/12 ,310
4161,Interior,50.9405253201888,-119.73621864343201,2020/10/12 ,601
2442,Estrie,45.427844381434,-71.8210439386672,2020/10/12 ,2079
5223,Laval,45.6055642338925,-73.72452715273151,2020/10/12 ,8235
8363,Regina,50.6313361657158,-103.859137797617,2020/10/12 ,223
5789,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/10/12 ,1034
1782,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/10/12 ,2597
6962,Northern,56.642750657595904,-97.0582392778615,2020/10/12 ,24
364,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/10/12 ,260
6521,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/10/12 ,1264
6727,North Bay Parry Sound District Health Unit,46.0853843053216,-79.6868232876775,2020/10/12 ,42
9228,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/10/12 ,1160
11286,Winnipeg,49.8947996853331,-97.1409755212858,2020/10/12 ,1476
8701,Renfrew County and District Health Unit,45.8063337130374,-77.7769517974534,2020/10/12 ,79
